target,location,target_end_date,horizon,output_type,output_type_id,value,origin_date
ILI incidence,AT,2024-10-27,2,quantile,0.7,1285.0360820993735,2024-10-23
ILI incidence,AT,2024-11-03,3,quantile,0.7,1339.8641944105311,2024-10-23
ILI incidence,AT,2024-11-10,4,quantile,0.7,1871.5459299291078,2024-10-23
ILI incidence,AT,2024-10-20,1,quantile,0.75,1248.6262598387761,2024-10-23
ILI incidence,AT,2024-10-27,2,quantile,0.75,1287.9744513459882,2024-10-23
ILI incidence,AT,2024-11-03,3,quantile,0.75,1352.3973412580413,2024-10-23
ILI incidence,AT,2024-11-10,4,quantile,0.75,1946.7873445455914,2024-10-23
ILI incidence,AT,2024-10-20,1,quantile,0.8,1266.1826730857997,2024-10-23
ILI incidence,AT,2024-10-27,2,quantile,0.8,1298.0912090353777,2024-10-23
ILI incidence,AT,2024-11-03,3,quantile,0.8,1358.1283312330072,2024-10-23
ILI incidence,AT,2024-11-10,4,quantile,0.8,2014.5755153144905,2024-10-23
ILI incidence,AT,2024-10-20,1,quantile,0.85,1283.9066729626975,2024-10-23
ILI incidence,AT,2024-10-27,2,quantile,0.85,1307.6298155996542,2024-10-23
ILI incidence,AT,2024-11-03,3,quantile,0.85,1364.1321039181164,2024-10-23
ILI incidence,AT,2024-11-10,4,quantile,0.85,2072.0974740838833,2024-10-23
ILI incidence,AT,2024-10-20,1,quantile,0.9,1310.7343111984828,2024-10-23
ILI incidence,AT,2024-10-27,2,quantile,0.9,1309.8002142622279,2024-10-23
ILI incidence,AT,2024-11-03,3,quantile,0.9,1389.5866633639494,2024-10-23
ILI incidence,AT,2024-11-10,4,quantile,0.9,2110.6923449801257,2024-10-23
ILI incidence,AT,2024-10-20,1,quantile,0.95,1458.1925936988775,2024-10-23
ILI incidence,AT,2024-10-27,2,quantile,0.95,1347.943305486156,2024-10-23
ILI incidence,AT,2024-11-03,3,quantile,0.95,1424.6956214965958,2024-10-23
ILI incidence,AT,2024-11-10,4,quantile,0.95,2214.9709486458864,2024-10-23
ILI incidence,AT,2024-10-20,1,quantile,0.975,1495.1210330206734,2024-10-23
ILI incidence,AT,2024-10-27,2,quantile,0.975,1362.4915222026955,2024-10-23
ILI incidence,AT,2024-11-03,3,quantile,0.975,1551.272257564507,2024-10-23
ILI incidence,AT,2024-11-10,4,quantile,0.975,2250.0901775232383,2024-10-23
ILI incidence,AT,2024-10-20,1,quantile,0.99,1610.195795833691,2024-10-23
ILI incidence,AT,2024-10-27,2,quantile,0.99,1411.5257366773808,2024-10-23
ILI incidence,AT,2024-11-03,3,quantile,0.99,1586.955042757233,2024-10-23
ILI incidence,AT,2024-11-10,4,quantile,0.99,2359.259116492979,2024-10-23
ILI incidence,AT,2024-10-20,1,median,,1162.4754336719793,2024-10-23
ILI incidence,AT,2024-10-27,2,median,,1183.913632694534,2024-10-23
ILI incidence,AT,2024-11-03,3,median,,1230.4967954005754,2024-10-23
ILI incidence,AT,2024-11-10,4,median,,1742.3361001540793,2024-10-23
ILI incidence,BE,2024-10-20,1,quantile,0.01,136.77691010614905,2024-10-23
ILI incidence,BE,2024-10-27,2,quantile,0.01,131.1779170628331,2024-10-23
ILI incidence,BE,2024-11-03,3,quantile,0.01,133.60450064597543,2024-10-23
ILI incidence,BE,2024-11-10,4,quantile,0.01,140.13175224748127,2024-10-23
ILI incidence,BE,2024-10-20,1,quantile,0.025,139.07936557866472,2024-10-23
ILI incidence,BE,2024-10-27,2,quantile,0.025,156.89235609285637,2024-10-23
ILI incidence,BE,2024-11-03,3,quantile,0.025,152.88931230070463,2024-10-23
ILI incidence,BE,2024-11-10,4,quantile,0.025,151.18459054494943,2024-10-23
ILI incidence,BE,2024-10-20,1,quantile,0.05,181.70665864420374,2024-10-23
ILI incidence,BE,2024-10-27,2,quantile,0.05,186.48166429286772,2024-10-23
ILI incidence,BE,2024-11-03,3,quantile,0.05,162.55903801839588,2024-10-23
ILI incidence,BE,2024-11-10,4,quantile,0.05,181.12516129773798,2024-10-23
ILI incidence,BE,2024-10-20,1,quantile,0.1,188.61570668355105,2024-10-23
ILI incidence,BE,2024-10-27,2,quantile,0.1,194.97174178207248,2024-10-23
ILI incidence,BE,2024-11-03,3,quantile,0.1,177.18265937186305,2024-10-23
ILI incidence,BE,2024-11-10,4,quantile,0.1,198.60709951936087,2024-10-23
ILI incidence,BE,2024-10-20,1,quantile,0.15,192.6586862761999,2024-10-23
ILI incidence,BE,2024-10-27,2,quantile,0.15,197.56014901844472,2024-10-23
ILI incidence,BE,2024-11-03,3,quantile,0.15,199.77100194366508,2024-10-23
ILI incidence,BE,2024-11-10,4,quantile,0.15,200.51508715230997,2024-10-23
ILI incidence,BE,2024-10-20,1,quantile,0.2,196.5630477505489,2024-10-23
ILI incidence,BE,2024-10-27,2,quantile,0.2,197.90921876796736,2024-10-23
ILI incidence,BE,2024-11-03,3,quantile,0.2,203.56297770245823,2024-10-23
ILI incidence,BE,2024-11-10,4,quantile,0.2,221.23672008200526,2024-10-23
ILI incidence,BE,2024-10-20,1,quantile,0.25,202.7225738060845,2024-10-23
ILI incidence,BE,2024-10-27,2,quantile,0.25,200.32090319540129,2024-10-23
ILI incidence,BE,2024-11-03,3,quantile,0.25,206.12611362432864,2024-10-23
ILI incidence,BE,2024-11-10,4,quantile,0.25,225.34889379538868,2024-10-23
ILI incidence,BE,2024-10-20,1,quantile,0.3,212.6565012280959,2024-10-23
ILI incidence,BE,2024-10-27,2,quantile,0.3,206.6530561032742,2024-10-23
ILI incidence,BE,2024-11-03,3,quantile,0.3,207.9231707140081,2024-10-23
ILI incidence,BE,2024-11-10,4,quantile,0.3,228.85221881177029,2024-10-23
ILI incidence,BE,2024-10-20,1,quantile,0.35,214.8778901914139,2024-10-23
ILI incidence,BE,2024-10-27,2,quantile,0.35,207.74586821365702,2024-10-23
ILI incidence,BE,2024-11-03,3,quantile,0.35,208.40486032426702,2024-10-23
ILI incidence,BE,2024-11-10,4,quantile,0.35,233.67659273168113,2024-10-23
ILI incidence,BE,2024-10-20,1,quantile,0.4,216.35065230254435,2024-10-23
ILI incidence,BE,2024-10-27,2,quantile,0.4,208.9878560425906,2024-10-23
ILI incidence,BE,2024-11-03,3,quantile,0.4,216.20862057071014,2024-10-23
ILI incidence,BE,2024-11-10,4,quantile,0.4,234.72845325890614,2024-10-23
ILI incidence,BE,2024-10-20,1,quantile,0.45,218.89058090860277,2024-10-23
ILI incidence,BE,2024-10-27,2,quantile,0.45,210.37249306061193,2024-10-23
ILI incidence,BE,2024-11-03,3,quantile,0.45,228.017039932713,2024-10-23
ILI incidence,BE,2024-11-10,4,quantile,0.45,236.3147557271004,2024-10-23
ILI incidence,BE,2024-10-20,1,quantile,0.5,221.43492703341397,2024-10-23
ILI incidence,BE,2024-10-27,2,quantile,0.5,211.87412191789576,2024-10-23
ILI incidence,BE,2024-11-03,3,quantile,0.5,230.63311488183408,2024-10-23
ILI incidence,BE,2024-11-10,4,quantile,0.5,239.6775940115844,2024-10-23
ILI incidence,BE,2024-10-20,1,quantile,0.55,231.7615795997083,2024-10-23
ILI incidence,BE,2024-10-27,2,quantile,0.55,215.14200885544935,2024-10-23
ILI incidence,BE,2024-11-03,3,quantile,0.55,233.77104033486748,2024-10-23
ILI incidence,BE,2024-11-10,4,quantile,0.55,246.35008643189815,2024-10-23
ILI incidence,BE,2024-10-20,1,quantile,0.6,234.9175909589245,2024-10-23
ILI incidence,BE,2024-10-27,2,quantile,0.6,227.50508011380683,2024-10-23
ILI incidence,BE,2024-11-03,3,quantile,0.6,240.77403528258264,2024-10-23
ILI incidence,BE,2024-11-10,4,quantile,0.6,253.58661431387964,2024-10-23
ILI incidence,BE,2024-10-20,1,quantile,0.65,238.82079286058146,2024-10-23
ILI incidence,BE,2024-10-27,2,quantile,0.65,244.13587045040262,2024-10-23
ILI incidence,BE,2024-11-03,3,quantile,0.65,243.7280675829231,2024-10-23
ILI incidence,BE,2024-11-10,4,quantile,0.65,261.49149014715886,2024-10-23
ILI incidence,BE,2024-10-20,1,quantile,0.7,246.30165913119103,2024-10-23
ILI incidence,BE,2024-10-27,2,quantile,0.7,245.73931034885467,2024-10-23
ILI incidence,BE,2024-11-03,3,quantile,0.7,250.83267683278024,2024-10-23
ILI incidence,BE,2024-11-10,4,quantile,0.7,264.1636657279046,2024-10-23
ILI incidence,BE,2024-10-20,1,quantile,0.75,248.92061244669617,2024-10-23
ILI incidence,BE,2024-10-27,2,quantile,0.75,251.21285472924535,2024-10-23
ILI incidence,BE,2024-11-03,3,quantile,0.75,253.95007269817518,2024-10-23
ILI incidence,BE,2024-11-10,4,quantile,0.75,266.2370118904733,2024-10-23
ILI incidence,BE,2024-10-20,1,quantile,0.8,252.0385866407297,2024-10-23
ILI incidence,BE,2024-10-27,2,quantile,0.8,258.7100231974243,2024-10-23
ILI incidence,BE,2024-11-03,3,quantile,0.8,256.6156898242249,2024-10-23
ILI incidence,BE,2024-11-10,4,quantile,0.8,268.55092321741154,2024-10-23
ILI incidence,BE,2024-10-20,1,quantile,0.85,268.63433201919685,2024-10-23
ILI incidence,BE,2024-10-27,2,quantile,0.85,259.1035788188218,2024-10-23
ILI incidence,BE,2024-11-03,3,quantile,0.85,259.7969895961614,2024-10-23
ILI incidence,BE,2024-11-10,4,quantile,0.85,277.90837909558644,2024-10-23
ILI incidence,BE,2024-10-20,1,quantile,0.9,310.9491505716812,2024-10-23
ILI incidence,BE,2024-10-27,2,quantile,0.9,306.41493732885834,2024-10-23
ILI incidence,BE,2024-11-03,3,quantile,0.9,263.88018908278497,2024-10-23
ILI incidence,BE,2024-11-10,4,quantile,0.9,293.74994599213255,2024-10-23
ILI incidence,BE,2024-10-20,1,quantile,0.95,377.9656195786357,2024-10-23
ILI incidence,BE,2024-10-27,2,quantile,0.95,336.4742480547883,2024-10-23
ILI incidence,BE,2024-11-03,3,quantile,0.95,268.9750966762976,2024-10-23
ILI incidence,BE,2024-11-10,4,quantile,0.95,303.4419014214406,2024-10-23
ILI incidence,BE,2024-10-20,1,quantile,0.975,388.6106409979768,2024-10-23
ILI incidence,BE,2024-10-27,2,quantile,0.975,385.97474047129145,2024-10-23
ILI incidence,BE,2024-11-03,3,quantile,0.975,323.760949035795,2024-10-23
ILI incidence,BE,2024-11-10,4,quantile,0.975,359.6048691345673,2024-10-23
ILI incidence,BE,2024-10-20,1,quantile,0.99,413.9529624273052,2024-10-23
ILI incidence,BE,2024-10-27,2,quantile,0.99,419.1117152345165,2024-10-23
ILI incidence,BE,2024-11-03,3,quantile,0.99,333.9486579261629,2024-10-23
ILI incidence,BE,2024-11-10,4,quantile,0.99,399.15324430892815,2024-10-23
ILI incidence,BE,2024-10-20,1,median,,221.43492703341397,2024-10-23
ILI incidence,BE,2024-10-27,2,median,,211.87412191789576,2024-10-23
ILI incidence,BE,2024-11-03,3,median,,230.63311488183408,2024-10-23
ILI incidence,BE,2024-11-10,4,median,,239.6775940115844,2024-10-23
ILI incidence,CZ,2024-10-20,1,quantile,0.01,12.619727697959458,2024-10-23
ILI incidence,CZ,2024-10-27,2,quantile,0.01,15.18326817889687,2024-10-23
ILI incidence,CZ,2024-11-03,3,quantile,0.01,15.2094873962581,2024-10-23
ILI incidence,CZ,2024-11-10,4,quantile,0.01,14.433527449140861,2024-10-23
ILI incidence,CZ,2024-10-20,1,quantile,0.025,14.876939641328242,2024-10-23
ILI incidence,CZ,2024-10-27,2,quantile,0.025,16.161632156475584,2024-10-23
ILI incidence,CZ,2024-11-03,3,quantile,0.025,18.30518513474235,2024-10-23
ILI incidence,CZ,2024-11-10,4,quantile,0.025,17.89076438342573,2024-10-23
ILI incidence,CZ,2024-10-20,1,quantile,0.05,15.271234232162664,2024-10-23
ILI incidence,CZ,2024-10-27,2,quantile,0.05,17.621896825847912,2024-10-23
ILI incidence,CZ,2024-11-03,3,quantile,0.05,18.790666327453525,2024-10-23
ILI incidence,CZ,2024-11-10,4,quantile,0.05,18.430956088599824,2024-10-23
ILI incidence,CZ,2024-10-20,1,quantile,0.1,16.123380945546867,2024-10-23
ILI incidence,CZ,2024-10-27,2,quantile,0.1,18.38154789166309,2024-10-23
ILI incidence,CZ,2024-11-03,3,quantile,0.1,19.90979043757556,2024-10-23
ILI incidence,CZ,2024-11-10,4,quantile,0.1,19.389607949303343,2024-10-23
ILI incidence,CZ,2024-10-20,1,quantile,0.15,16.78053105211624,2024-10-23
ILI incidence,CZ,2024-10-27,2,quantile,0.15,18.566787646529026,2024-10-23
ILI incidence,CZ,2024-11-03,3,quantile,0.15,21.017792957603618,2024-10-23
ILI incidence,CZ,2024-11-10,4,quantile,0.15,21.55704947880073,2024-10-23
ILI incidence,CZ,2024-10-20,1,quantile,0.2,16.985117349275527,2024-10-23
ILI incidence,CZ,2024-10-27,2,quantile,0.2,19.26318227678332,2024-10-23
ILI incidence,CZ,2024-11-03,3,quantile,0.2,21.083528269525203,2024-10-23
ILI incidence,CZ,2024-11-10,4,quantile,0.2,21.917973694676213,2024-10-23
ILI incidence,CZ,2024-10-20,1,quantile,0.25,17.109107366534776,2024-10-23
ILI incidence,CZ,2024-10-27,2,quantile,0.25,20.125493493747303,2024-10-23
ILI incidence,CZ,2024-11-03,3,quantile,0.25,21.499187153487956,2024-10-23
ILI incidence,CZ,2024-11-10,4,quantile,0.25,22.340219323469604,2024-10-23
ILI incidence,CZ,2024-10-20,1,quantile,0.3,17.245211828799498,2024-10-23
ILI incidence,CZ,2024-10-27,2,quantile,0.3,20.244732679225677,2024-10-23
ILI incidence,CZ,2024-11-03,3,quantile,0.3,21.964741026391188,2024-10-23
ILI incidence,CZ,2024-11-10,4,quantile,0.3,23.14044536231216,2024-10-23
ILI incidence,CZ,2024-10-20,1,quantile,0.35,17.342699280954132,2024-10-23
ILI incidence,CZ,2024-10-27,2,quantile,0.35,20.30421270831129,2024-10-23
ILI incidence,CZ,2024-11-03,3,quantile,0.35,22.20914101776608,2024-10-23
ILI incidence,CZ,2024-11-10,4,quantile,0.35,23.915885314854247,2024-10-23
ILI incidence,CZ,2024-10-20,1,quantile,0.4,17.63313819124075,2024-10-23
ILI incidence,CZ,2024-10-27,2,quantile,0.4,20.380625880727727,2024-10-23
ILI incidence,CZ,2024-11-03,3,quantile,0.4,22.475474639265915,2024-10-23
ILI incidence,CZ,2024-11-10,4,quantile,0.4,24.117946135730595,2024-10-23
ILI incidence,CZ,2024-10-20,1,quantile,0.45,17.850914098697036,2024-10-23
ILI incidence,CZ,2024-10-27,2,quantile,0.45,20.77279707527185,2024-10-23
ILI incidence,CZ,2024-11-03,3,quantile,0.45,22.677478686963582,2024-10-23
ILI incidence,CZ,2024-11-10,4,quantile,0.45,24.238211602768406,2024-10-23
ILI incidence,CZ,2024-10-20,1,quantile,0.5,18.02357303639776,2024-10-23
ILI incidence,CZ,2024-10-27,2,quantile,0.5,21.094588584633875,2024-10-23
ILI incidence,CZ,2024-11-03,3,quantile,0.5,22.90864915876361,2024-10-23
ILI incidence,CZ,2024-11-10,4,quantile,0.5,24.349558326362594,2024-10-23
ILI incidence,CZ,2024-10-20,1,quantile,0.55,18.092013642808336,2024-10-23
ILI incidence,CZ,2024-10-27,2,quantile,0.55,21.209184531002983,2024-10-23
ILI incidence,CZ,2024-11-03,3,quantile,0.55,23.28046323830194,2024-10-23
ILI incidence,CZ,2024-11-10,4,quantile,0.55,24.421380393336232,2024-10-23
ILI incidence,CZ,2024-10-20,1,quantile,0.6,18.15313065569193,2024-10-23
ILI incidence,CZ,2024-10-27,2,quantile,0.6,21.27988258470968,2024-10-23
ILI incidence,CZ,2024-11-03,3,quantile,0.6,23.507624349858496,2024-10-23
ILI incidence,CZ,2024-11-10,4,quantile,0.6,24.629361522607873,2024-10-23
ILI incidence,CZ,2024-10-20,1,quantile,0.65,18.330011782967524,2024-10-23
ILI incidence,CZ,2024-10-27,2,quantile,0.65,21.370710692799506,2024-10-23
ILI incidence,CZ,2024-11-03,3,quantile,0.65,23.674936470660995,2024-10-23
ILI incidence,CZ,2024-11-10,4,quantile,0.65,24.819349290088457,2024-10-23
ILI incidence,CZ,2024-10-20,1,quantile,0.7,18.462191573884123,2024-10-23
ILI incidence,CZ,2024-10-27,2,quantile,0.7,21.446252897701402,2024-10-23
ILI incidence,CZ,2024-11-03,3,quantile,0.7,24.277980440046495,2024-10-23
ILI incidence,CZ,2024-11-10,4,quantile,0.7,25.083640043301898,2024-10-23
ILI incidence,CZ,2024-10-20,1,quantile,0.75,18.900713111388875,2024-10-23
ILI incidence,CZ,2024-10-27,2,quantile,0.75,21.593513759874252,2024-10-23
ILI incidence,CZ,2024-11-03,3,quantile,0.75,24.65776786439902,2024-10-23
ILI incidence,CZ,2024-11-10,4,quantile,0.75,25.407736320645622,2024-10-23
ILI incidence,CZ,2024-10-20,1,quantile,0.8,19.136742847477322,2024-10-23
ILI incidence,CZ,2024-10-27,2,quantile,0.8,21.738935746620317,2024-10-23
ILI incidence,CZ,2024-11-03,3,quantile,0.8,24.99093295380396,2024-10-23
ILI incidence,CZ,2024-11-10,4,quantile,0.8,25.724232905133515,2024-10-23
ILI incidence,CZ,2024-10-20,1,quantile,0.85,19.362362428011284,2024-10-23
ILI incidence,CZ,2024-10-27,2,quantile,0.85,21.859158153440617,2024-10-23
ILI incidence,CZ,2024-11-03,3,quantile,0.85,25.670477452208477,2024-10-23
ILI incidence,CZ,2024-11-10,4,quantile,0.85,26.192920909856095,2024-10-23
ILI incidence,CZ,2024-10-20,1,quantile,0.9,19.584532721683964,2024-10-23
ILI incidence,CZ,2024-10-27,2,quantile,0.9,21.93196338204597,2024-10-23
ILI incidence,CZ,2024-11-03,3,quantile,0.9,25.888600623587344,2024-10-23
ILI incidence,CZ,2024-11-10,4,quantile,0.9,27.772390955826626,2024-10-23
ILI incidence,CZ,2024-10-20,1,quantile,0.95,21.194623649449195,2024-10-23
ILI incidence,CZ,2024-10-27,2,quantile,0.95,22.012115585496552,2024-10-23
ILI incidence,CZ,2024-11-03,3,quantile,0.95,26.284782386328605,2024-10-23
ILI incidence,CZ,2024-11-10,4,quantile,0.95,28.95270837913268,2024-10-23
ILI incidence,CZ,2024-10-20,1,quantile,0.975,22.533961081969036,2024-10-23
ILI incidence,CZ,2024-10-27,2,quantile,0.975,23.594383776141772,2024-10-23
ILI incidence,CZ,2024-11-03,3,quantile,0.975,29.409165719254446,2024-10-23
ILI incidence,CZ,2024-11-10,4,quantile,0.975,29.506415507518845,2024-10-23
ILI incidence,CZ,2024-10-20,1,quantile,0.99,26.747664351793162,2024-10-23
ILI incidence,CZ,2024-10-27,2,quantile,0.99,24.041258312136634,2024-10-23
ILI incidence,CZ,2024-11-03,3,quantile,0.99,31.44911096928239,2024-10-23
ILI incidence,CZ,2024-11-10,4,quantile,0.99,31.669713299979083,2024-10-23
ILI incidence,CZ,2024-10-20,1,median,,18.02357303639776,2024-10-23
ILI incidence,CZ,2024-10-27,2,median,,21.094588584633875,2024-10-23
ILI incidence,CZ,2024-11-03,3,median,,22.90864915876361,2024-10-23
ILI incidence,CZ,2024-11-10,4,median,,24.349558326362594,2024-10-23
ILI incidence,DK,2024-10-20,1,quantile,0.01,103.01015996320089,2024-10-23
ILI incidence,DK,2024-10-27,2,quantile,0.01,86.30717187373435,2024-10-23
ILI incidence,DK,2024-11-03,3,quantile,0.01,69.99646174308647,2024-10-23
ILI incidence,DK,2024-11-10,4,quantile,0.01,99.29045505242108,2024-10-23
ILI incidence,DK,2024-10-20,1,quantile,0.025,104.3400469677497,2024-10-23
ILI incidence,DK,2024-10-27,2,quantile,0.025,97.351299259473,2024-10-23
ILI incidence,DK,2024-11-03,3,quantile,0.025,95.56438396296433,2024-10-23
ILI incidence,DK,2024-11-10,4,quantile,0.025,109.82995240505947,2024-10-23
ILI incidence,DK,2024-10-20,1,quantile,0.05,106.58569075601339,2024-10-23
ILI incidence,DK,2024-10-27,2,quantile,0.05,106.24222018628991,2024-10-23
ILI incidence,DK,2024-11-03,3,quantile,0.05,99.47338748146322,2024-10-23
ILI incidence,DK,2024-11-10,4,quantile,0.05,112.72490469797475,2024-10-23
ILI incidence,DK,2024-10-20,1,quantile,0.1,110.4437570743235,2024-10-23
ILI incidence,DK,2024-10-27,2,quantile,0.1,107.37031948217037,2024-10-23
ILI incidence,DK,2024-11-03,3,quantile,0.1,100.81793565290204,2024-10-23
ILI incidence,DK,2024-11-10,4,quantile,0.1,118.21988324815436,2024-10-23
